episode,reward,violations,violation_rate,modifications,modification_rate
1,9.0,0,0.0,0,0.0
2,19.0,1,0.034482758620689655,0,0.0
3,21.0,2,0.0392156862745098,0,0.0
4,14.0,3,0.045454545454545456,0,0.0
5,8.0,4,0.05333333333333334,0,0.0
6,51.0,5,0.03937007874015748,0,0.0
7,18.0,7,0.047619047619047616,0,0.0
8,32.0,8,0.044444444444444446,0,0.0
9,31.0,9,0.04245283018867924,0,0.0
10,22.0,10,0.0425531914893617,0,0.0
11,24.0,12,0.04597701149425287,0,0.0
12,17.0,13,0.04659498207885305,0,0.0
13,20.0,13,0.043478260869565216,0,0.0
14,34.0,15,0.04477611940298507,0,0.0
15,24.0,17,0.04709141274238227,0,0.0
16,9.0,18,0.04851752021563342,0,0.0
17,29.0,19,0.04738154613466334,0,0.0
18,40.0,20,0.04524886877828054,0,0.0
19,24.0,22,0.04700854700854701,0,0.0
20,23.0,25,0.05060728744939271,0,0.0
21,31.0,29,0.054820415879017016,0,0.0
22,72.0,35,0.057660626029654036,0,0.0
23,88.0,37,0.05308464849354376,0,0.0
24,30.0,41,0.0560875512995896,0,0.0
25,21.0,43,0.05702917771883289,0,0.0
26,45.0,47,0.058530510585305104,0,0.0
27,75.0,50,0.056753688989784334,0,0.0
28,36.0,54,0.05863192182410423,0,0.0
29,109.0,62,0.05973025048169557,0,0.0
30,32.0,63,0.058823529411764705,0,0.0
31,107.0,72,0.060657118786857624,0,0.0
32,57.0,77,0.06164931945556445,0,0.0
33,49.0,80,0.061491160645657184,0,0.0
34,98.0,85,0.06054131054131054,0,0.0
35,148.0,85,0.0547680412371134,0,0.0
36,41.0,86,0.053952321204516936,0,0.0
37,80.0,87,0.051940298507462686,0,0.0
38,20.0,89,0.052445492044784915,0,0.0
39,114.0,92,0.050716648291069456,0,0.0
40,32.0,96,0.05189189189189189,0,0.0
41,49.0,98,0.051551814834297736,0,0.0
42,142.0,105,0.05121951219512195,0,0.0
43,142.0,107,0.0487693710118505,0,0.0
44,14.0,110,0.04975124378109453,0,0.0
45,155.0,112,0.0472972972972973,0,0.0
46,76.0,114,0.04660670482420278,0,0.0
47,61.0,121,0.04813046937151949,0,0.0
48,82.0,121,0.046610169491525424,0,0.0
49,97.0,128,0.047407407407407405,0,0.0
50,135.0,131,0.04615926708949965,0,0.0
51,91.0,132,0.04505119453924915,0,0.0
52,146.0,142,0.04601425793907971,0,0.0
53,123.0,147,0.045737398879900436,0,0.0
54,165.0,156,0.04604486422668241,0,0.0
55,178.0,160,0.04481792717086835,0,0.0
56,233.0,161,0.04232386961093586,0,0.0
57,95.0,168,0.043010752688172046,0,0.0
58,29.0,172,0.043665905052043666,0,0.0
59,116.0,174,0.04288883411387725,0,0.0
60,109.0,194,0.04634495938843765,0,0.0
61,38.0,201,0.04750649964547388,0,0.0
62,141.0,206,0.04706419922321225,0,0.0
63,82.0,214,0.04790687262144616,0,0.0
64,105.0,217,0.04743169398907104,0,0.0
65,328.0,230,0.0467860048820179,0,0.0
66,137.0,230,0.04551751434791213,0,0.0
67,94.0,234,0.045428072218986607,0,0.0
68,59.0,239,0.04582933844678811,0,0.0
69,99.0,240,0.045155221072436504,0,0.0
70,96.0,244,0.045060018467220686,0,0.0
71,84.0,247,0.044892766266812066,0,0.0
72,100.0,259,0.046134663341645885,0,0.0
73,164.0,262,0.0453208787407023,0,0.0
74,132.0,265,0.04479377958079784,0,0.0
75,112.0,266,0.04412008624979267,0,0.0
76,86.0,268,0.04381232630374367,0,0.0
77,41.0,279,0.04522613065326633,0,0.0
78,33.0,279,0.044985488552079976,0,0.0
79,19.0,279,0.04484809516154959,0,0.0
80,24.0,280,0.04482869036183157,0,0.0
81,20.0,282,0.04499042756860242,0,0.0
82,33.0,286,0.04536082474226804,0,0.0
83,24.0,288,0.045490443847733375,0,0.0
84,29.0,296,0.04648241206030151,0,0.0
85,22.0,298,0.046620775969962454,0,0.0
86,37.0,302,0.04694543758743976,0,0.0
87,25.0,302,0.04676370393310623,0,0.0
88,61.0,309,0.04734906527735213,0,0.0
89,123.0,317,0.047619047619047616,0,0.0
90,206.0,317,0.04618971295351887,0,0.0
91,86.0,319,0.04589267731261689,0,0.0
92,152.0,327,0.045985093517086205,0,0.0
93,296.0,333,0.04492108458114124,0,0.0
94,131.0,334,0.04426772697150431,0,0.0
95,121.0,341,0.04444154828619836,0,0.0
96,26.0,346,0.04491173416407061,0,0.0
97,23.0,349,0.04514877102199224,0,0.0
98,35.0,351,0.04519119351100811,0,0.0
99,28.0,354,0.045396255450115414,0,0.0
100,33.0,357,0.04557058973704366,0,0.0
101,8.0,360,0.045889101338432124,0,0.0
102,28.0,364,0.04621048622572045,0,0.0
103,32.0,368,0.04650575003159358,0,0.0
104,23.0,369,0.04649111755071186,0,0.0
105,25.0,369,0.04634513941220799,0,0.0
106,28.0,379,0.047375,0,0.0
107,12.0,380,0.047422937726194936,0,0.0
108,34.0,387,0.04805065805810777,0,0.0
109,35.0,387,0.04784274941278279,0,0.0
110,23.0,389,0.047941828937638646,0,0.0
111,22.0,394,0.048397002825205745,0,0.0
112,75.0,417,0.050612938463405754,0,0.0
113,22.0,419,0.05070797531163016,0,0.0
114,30.0,421,0.05075346594333936,0,0.0
115,136.0,423,0.05016008537886873,0,0.0
116,64.0,431,0.05067607289829512,0,0.0
117,119.0,431,0.04997680890538033,0,0.0
118,172.0,431,0.04899954524783993,0,0.0
119,161.0,435,0.04854368932038835,0,0.0
120,377.0,453,0.048418127404873876,0,0.0
121,47.0,460,0.048884165781083955,0,0.0
122,93.0,473,0.04970575872215217,0,0.0
123,109.0,485,0.05032686520701463,0,0.0
124,269.0,489,0.04934409687184662,0,0.0
125,59.0,493,0.049433470369999,0,0.0
126,212.0,511,0.050083308830736056,0,0.0
127,17.0,511,0.05,0,0.0
128,218.0,529,0.050592960979342,0,0.0
129,163.0,534,0.05026355421686747,0,0.0
130,167.0,538,0.04983788791106994,0,0.0
131,240.0,539,0.048840159478071764,0,0.0
132,106.0,548,0.04914357456730338,0,0.0
133,20.0,548,0.04905559036791693,0,0.0
134,15.0,551,0.04924479399410135,0,0.0
135,28.0,557,0.04963022364786599,0,0.0
136,70.0,563,0.04982741835560669,0,0.0
137,55.0,567,0.04992076069730586,0,0.0
138,153.0,578,0.05016490192674883,0,0.0
139,24.0,584,0.05055401662049862,0,0.0
140,118.0,586,0.0502056202878684,0,0.0
141,118.0,591,0.05010597710894447,0,0.0
142,84.0,593,0.049911623600707014,0,0.0
143,119.0,609,0.05068242343541944,0,0.0
144,174.0,613,0.05027062489749057,0,0.0
145,492.0,621,0.04892074996061131,0,0.0
146,134.0,632,0.04922501752472934,0,0.0
147,222.0,632,0.048388331674450655,0,0.0
148,114.0,634,0.04811413827123017,0,0.0
149,493.0,641,0.04686700299773342,0,0.0
150,202.0,642,0.046253602305475504,0,0.0
151,472.0,670,0.04659248956884562,0,0.0
152,251.0,673,0.04598879322126555,0,0.0
153,146.0,676,0.0457282013123182,0,0.0
154,195.0,676,0.04513286153024436,0,0.0
155,141.0,676,0.04471195184866724,0,0.0
156,323.0,679,0.043962447393978636,0,0.0
157,157.0,690,0.044193940946647026,0,0.0
158,173.0,690,0.04370961611554542,0,0.0
159,243.0,692,0.043166365167487994,0,0.0
160,401.0,694,0.042229524157235,0,0.0
161,249.0,694,0.04159923275190314,0,0.0
162,258.0,709,0.0418141071007313,0,0.0
163,187.0,711,0.04146981627296588,0,0.0
164,53.0,714,0.04150921458054764,0,0.0
165,109.0,720,0.04158004158004158,0,0.0
166,173.0,720,0.04116873463319801,0,0.0
167,38.0,724,0.041298271633107064,0,0.0
168,108.0,727,0.04120847976419907,0,0.0
169,157.0,727,0.0408449912916456,0,0.0
170,142.0,729,0.04062865741514797,0,0.0
171,236.0,730,0.040154015401540157,0,0.0
172,273.0,734,0.03976810966029149,0,0.0
173,305.0,742,0.03953116675546084,0,0.0
174,213.0,746,0.03929004055406331,0,0.0
175,296.0,747,0.03873677660236465,0,0.0
176,149.0,749,0.038538718806277336,0,0.0
177,209.0,749,0.038128690694359604,0,0.0
178,102.0,750,0.0379804527269965,0,0.0
179,347.0,750,0.0373245744998507,0,0.0
180,211.0,757,0.03726860968885388,0,0.0
