episode,reward,violations,violation_rate,modifications,modification_rate
1,-1495,21,0.021,18,0.018
2,-1000,21,0.0105,18,0.009
3,-1099,21,0.007,18,0.006
4,-1000,22,0.0055,19,0.00475
5,-1000,23,0.0046,20,0.004
6,-1000,23,0.003833333333333333,20,0.0033333333333333335
7,-1000,23,0.003285714285714286,20,0.002857142857142857
8,-1000,23,0.002875,20,0.0025
9,-1297,23,0.0025555555555555557,20,0.0022222222222222222
10,-1099,23,0.0023,20,0.002
11,-1693,24,0.002181818181818182,21,0.0019090909090909091
12,-1297,33,0.00275,30,0.0025
13,-1099,39,0.003,35,0.002692307692307692
14,-1396,44,0.003142857142857143,39,0.002785714285714286
15,-1198,47,0.0031333333333333335,42,0.0028
16,-1000,49,0.0030625,44,0.00275
17,-1000,49,0.0028823529411764704,44,0.0025882352941176473
18,-1000,49,0.0027222222222222222,44,0.0024444444444444444
19,-1000,49,0.0025789473684210526,44,0.0023157894736842107
20,-1000,49,0.00245,44,0.0022
21,-722,49,0.0023874488403819918,44,0.0021438316117715845
22,-256,50,0.0024176780619892656,45,0.002175910255790339
23,-567,52,0.0024819817669800965,45,0.0021478688368096986
24,-815,56,0.0026084121291164004,49,0.0022823606129768505
25,-2287,78,0.0034714495527170767,70,0.0031154034447460946
26,-1400,82,0.003508171472576367,73,0.0031231282621716435
27,-358,84,0.003569303985722784,75,0.0031868785586810573
28,-367,85,0.003571128476598605,76,0.003193008990841106
29,-219,86,0.0035802006577577952,77,0.0032055284958994214
30,-381,87,0.003594447198810114,78,0.0032226078334159644
31,-94,87,0.003580541608362828,78,0.0032101407523252943
32,-221,88,0.003589053387169134,79,0.003221991108935927
33,-88,88,0.003576218149307108,79,0.0032104685658552443
34,-73,89,0.003606158833063209,80,0.0032414910858995136
35,-72,89,0.0035956690368455072,80,0.003232062055591467
36,-59,90,0.003627423320301479,81,0.0032646809882713314
37,-155,93,0.0037398962480395706,83,0.0033377568665299393
38,-179,93,0.0037279031546879385,83,0.00332705335310859
39,-48,93,0.003720744148829766,83,0.0033206641328265654
40,-63,93,0.003711389576183255,83,0.0033123154282065606
41,-54,93,0.0037034087288945524,83,0.0033051927365402994
42,-207,93,0.0036875495638382235,83,0.0032910388580491673
43,-45,93,0.0036809815950920245,83,0.0032851771225014845
44,-44,94,0.003714093800624284,84,0.003318977438855743
45,-26,94,0.0037102822182751133,84,0.003315571343990527
46,-43,94,0.0037039955867286625,84,0.003309953503034124
47,-167,94,0.003694097304094946,84,0.0033011082291912286
48,-149,94,0.003686852839661123,84,0.0032946344524631315
49,-54,94,0.003679060665362035,84,0.0032876712328767125
50,-40,94,0.003673309886674482,84,0.0032825322391559202
51,-45,94,0.003666861712502438,84,0.0032767700409596255
52,-35,94,0.0036618620958317103,84,0.003272302298402805
53,-35,94,0.003656876094145108,84,0.003267846722427543
54,-42,94,0.0036509107857226083,84,0.003262516021284033
55,-31,94,0.0036465202886182017,84,0.0032585925983396693
56,-23,94,0.0036432696407116003,84,0.0032556877640401534
57,-28,94,0.003639320144024159,84,0.0032521584265747805
58,-28,94,0.0036353792009900607,84,0.0032486367327996288
59,-46,94,0.0036289232907385244,84,0.003242867621511022
60,-21,94,0.0036259836444993056,84,0.003240240703595124
61,-23,94,0.003622769491656068,84,0.0032373684819054227
62,-20,94,0.0036199792043747833,84,0.003234875033696615
63,-30,94,0.0036158018232873026,84,0.003231142054852483
64,-19,94,0.003613161131611316,84,0.0032287822878228783
65,-22,94,0.0036101083032490976,84,0.003226054228435364
66,-21,94,0.0036071990483134424,84,0.0032234544687056296
67,-22,94,0.0036041562823511367,84,0.0032207354012499523
68,-17,94,0.003601808567706338,84,0.003218637443482259
69,-19,94,0.003599188268177815,84,0.0032162958992227285
70,-22,94,0.003596158996136042,84,0.0032135888901641224
71,-21,96,0.003669724770642202,86,0.003287461773700306
72,-20,96,0.0036669213139801375,86,0.003284950343773873
73,-20,96,0.00366412213740458,86,0.003282442748091603
74,-26,98,0.0037367497902844504,88,0.003355448791275833
75,-38,98,0.0037313432835820895,88,0.003350593968930856
76,-19,98,0.003728645892782407,88,0.0033481718220903247
77,-18,98,0.0037260940648644538,88,0.003345880384776244
78,-31,98,0.0037217074282242138,88,0.0033419413641197025
79,-28,98,0.003717754172989378,88,0.003338391502276176
80,-21,98,0.003714794738637656,88,0.0033357340510215684
81,-17,98,0.0037124024547314192,88,0.003333585877718009
82,-28,98,0.0037084689321123135,88,0.003330053734957996
83,-18,98,0.003705944637725004,88,0.0033277870216306157
84,-21,98,0.003703003967504251,88,0.0033251464197997355
85,-19,98,0.0037003473795499168,88,0.003322760912248905
86,-21,98,0.003697415581965667,88,0.003320128277683456
87,-23,98,0.0036942098914354645,88,0.0033172496984318458
88,-20,98,0.003691426849480187,88,0.0033147506403495555
89,-21,98,0.003688509164816139,88,0.0033121306786104104
90,-20,98,0.0036857347023205086,88,0.0033096393245327016
91,-20,98,0.003682964410537788,88,0.0033071517155849523
92,-25,98,0.003679507396560787,88,0.003304047458136217
93,-29,98,0.0036755053819900237,88,0.003300453812399205
94,-23,98,0.0036723375552724273,88,0.0032976092333058533
95,-23,98,0.003669175184394773,88,0.003294769553334082
